gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Churn,Young,RevenuePerUser,TotalRevenue,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_DSL,InternetService_Fiber optic,InternetService_No,ChurnProbabilities
1,0,0,0,63,1,0,1,1,0,1,1,1,0,0,82.0,5166.0,0,0,1,1,0,0,0,1,0,0,0.2353133497583254
0,1,0,0,53,1,1,1,0,1,0,1,1,0,0,82.0,4346.0,0,1,0,0,0,0,1,1,0,0,0.2818233577905965
0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,60.5,60.5,1,0,0,0,0,1,0,1,0,0,0.8617711117733862
1,0,1,1,67,1,1,1,0,1,0,0,0,0,0,72.2,4837.400000000001,0,1,0,0,0,0,1,0,1,0,0.03226857632929267
0,0,1,0,71,1,0,1,1,1,1,1,1,0,0,87.0,6177.0,0,0,1,0,1,0,0,0,1,0,0.0762846310241539
0,0,1,1,42,1,1,1,0,0,1,0,1,0,0,72.0,3024.0,0,1,0,0,1,0,0,1,0,0,0.3051348234167629
0,0,1,1,12,1,0,0,0,0,0,0,0,0,0,23.2,278.4,0,0,1,0,1,0,0,0,0,1,0.06915986986570355
1,1,0,0,57,1,0,1,1,0,1,0,1,0,0,72.0,4104.0,0,1,0,0,0,1,0,1,0,0,0.45356102618201183
1,0,1,1,35,1,0,1,0,1,1,0,1,0,0,73.5,2572.5,0,1,0,0,0,1,0,1,0,0,0.44695970452045786
1,0,0,1,33,0,1,0,0,1,0,0,0,0,0,51.7,1706.1000000000001,0,1,0,0,1,0,0,0,1,0,0.11043593803039801
1,0,1,1,62,1,0,0,0,0,0,0,0,0,0,23.2,1438.3999999999999,0,1,0,1,0,0,0,0,0,1,0.008950770280525698
1,0,0,0,25,1,1,0,0,0,0,0,0,0,0,61.7,1542.5,1,0,0,1,0,0,0,1,0,0,0.5221722502707843
0,0,1,0,26,1,0,0,0,1,0,1,0,0,0,76.2,1981.2,1,0,0,0,1,0,0,1,0,0,0.5845121359951869
0,0,0,1,39,0,0,0,1,0,0,0,0,1,0,46.7,1821.3000000000002,1,0,0,0,1,0,0,0,1,0,0.27526978751908243
0,0,0,0,34,1,1,1,0,0,0,1,0,0,0,80.2,2726.8,0,1,0,0,0,1,0,0,1,0,0.22187356547888437
0,0,1,1,49,1,1,1,1,1,1,1,1,0,0,90.5,4434.5,0,1,0,0,0,0,1,0,1,0,0.14907366337132225
1,0,0,0,19,0,0,0,1,0,1,0,1,1,0,53.5,1016.5,1,0,0,0,0,1,0,0,1,0,0.7275618456057232
1,0,0,0,17,1,1,1,0,0,0,0,1,0,0,64.0,1088.0,1,0,0,0,1,0,0,0,1,0,0.3951625623326031
1,0,0,0,53,1,0,1,0,1,0,0,1,0,0,65.5,3471.5,1,0,0,0,0,0,1,1,0,0,0.3380566443753895
1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,58.5,58.5,1,0,0,0,0,0,1,0,1,0,0.5404478399176084
1,0,1,0,70,1,1,1,0,1,0,1,0,0,0,85.2,5964.0,0,0,1,0,0,0,1,0,1,0,0.029283440452426857
0,0,0,0,2,1,0,1,0,1,0,0,1,1,0,65.5,131.0,1,0,0,0,1,0,0,0,1,0,0.5270518777714349
1,0,0,0,28,1,0,0,1,1,0,1,0,0,0,79.7,2231.6,1,0,0,0,0,1,0,1,0,0,0.6539616952733814
1,0,0,0,27,1,0,0,0,0,0,0,0,0,1,23.2,626.4,0,1,0,0,0,0,1,0,0,1,0.06982461818827003
1,0,1,1,72,1,0,0,1,0,0,1,1,0,0,71.5,5148.0,0,0,1,0,1,0,0,1,0,0,0.11555989015960544
0,0,1,1,7,0,0,0,0,0,0,0,1,0,0,40.0,280.0,1,0,0,0,0,1,0,0,1,0,0.7763922350417596
0,1,0,0,31,1,0,0,0,0,0,1,1,0,0,68.0,2108.0,1,0,0,0,0,1,0,1,0,0,0.8106699840490332
0,0,1,0,33,1,0,1,1,0,1,1,1,1,0,82.0,2706.0,1,0,0,0,0,1,0,1,0,0,0.7917375301989853
1,0,1,1,68,1,0,0,0,0,0,0,1,0,0,20.0,1360.0,0,0,1,1,0,0,0,0,0,1,0.0035697165144513788
1,0,0,0,32,1,0,0,0,0,1,1,0,0,0,76.2,2438.4,1,0,0,0,0,1,0,1,0,0,0.7642859179823116
1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,23.2,92.8,1,0,0,0,0,0,1,0,0,1,0.37822295937007394
1,0,0,0,64,1,1,1,0,0,1,1,1,0,0,82.0,5248.0,0,1,0,0,1,0,0,1,0,0,0.3121796973155932
1,0,0,0,26,1,0,1,0,0,1,0,1,0,0,68.5,1781.0,1,0,0,0,0,1,0,1,0,0,0.7723531098656796
1,1,0,0,71,0,1,1,1,1,0,0,0,0,0,60.7,4309.7,0,0,1,0,1,0,0,0,1,0,0.01803973354497413
1,0,0,0,13,1,0,0,0,0,0,1,1,1,0,68.0,884.0,1,0,0,0,0,1,0,1,0,0,0.8525568175890509
0,0,0,0,41,1,0,1,0,1,1,1,1,0,0,83.5,3423.5,0,0,1,1,0,0,0,1,0,0,0.27776040594272305
1,0,0,0,8,1,0,0,0,0,0,1,1,1,0,68.0,544.0,1,0,0,0,0,1,0,1,0,0,0.8707823031925586
0,0,0,0,41,1,0,0,0,0,0,0,1,0,1,20.0,820.0,0,0,1,0,0,0,1,0,0,1,0.019586943920113693
0,0,0,0,47,1,0,0,1,1,1,1,0,0,0,84.7,3980.9,0,0,1,0,0,0,1,0,1,0,0.09289047347660265
0,0,1,0,29,1,0,0,0,0,0,0,1,0,0,55.0,1595.0,1,0,0,0,0,1,0,1,0,0,0.7198172410922606
1,1,0,0,8,0,0,0,1,0,0,0,1,1,0,43.5,348.0,1,0,0,0,0,1,0,0,1,0,0.8127555190276013
0,0,0,0,57,1,1,1,1,0,1,1,1,1,0,85.5,4873.5,0,0,1,1,0,0,0,1,0,0,0.209973209177634
0,0,0,0,42,1,1,1,1,0,0,0,0,0,0,70.7,2969.4,1,0,0,1,0,0,0,0,1,0,0.1888588638166775
0,0,0,0,57,1,1,1,0,1,0,0,1,0,0,69.0,3933.0,1,0,0,1,0,0,0,1,0,0,0.27056421590845076
1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,55.0,55.0,1,0,0,0,0,1,0,1,0,0,0.905385461168892
1,0,1,1,45,1,0,0,0,0,0,0,0,0,0,23.2,1044.0,0,0,1,0,0,0,1,0,0,1,0.010045891241233293
1,0,0,0,54,1,0,1,0,0,0,0,1,0,0,60.5,3267.0,1,0,0,1,0,0,0,1,0,0,0.40519893714345806
1,1,0,0,33,1,0,0,0,0,1,1,1,1,0,73.0,2409.0,1,0,0,0,0,1,0,1,0,0,0.8435274475154879
0,0,1,0,52,0,1,0,1,0,0,0,0,0,0,50.2,2610.4,0,1,0,0,0,0,1,0,1,0,0.07583436145529855
1,0,1,1,71,1,1,1,1,1,1,1,0,0,0,93.7,6652.7,0,0,1,0,0,1,0,0,1,0,0.060731388405173385
0,1,0,0,72,1,1,1,1,1,1,1,1,0,0,90.5,6516.0,0,0,1,1,0,0,0,0,1,0,0.07814223559407214
1,0,1,0,72,1,1,1,1,1,1,1,1,0,0,90.5,6516.0,0,0,1,0,1,0,0,0,1,0,0.05770550319661747
0,0,1,1,40,1,0,0,0,0,0,0,1,0,0,20.0,800.0,0,0,1,0,0,0,1,0,0,1,0.018169033199053636
0,0,1,1,64,0,0,1,0,1,1,1,1,0,0,75.5,4832.0,0,0,1,0,0,1,0,0,1,0,0.11527419351495564
0,0,1,1,26,1,0,0,0,0,0,0,1,0,0,20.0,520.0,1,0,0,0,1,0,0,0,0,1,0.1715313596649261
0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,40.0,160.0,1,0,0,0,0,1,0,0,1,0,0.8209198872515266
1,0,1,1,52,1,0,0,0,0,0,0,1,0,0,20.0,1040.0,0,1,0,0,1,0,0,0,0,1,0.019544350592157006
0,1,0,0,62,1,0,1,1,0,1,0,1,0,0,72.0,4464.0,0,1,0,0,1,0,0,1,0,0,0.3339252629440405
1,0,1,1,42,1,0,0,1,1,1,1,0,0,0,84.7,3557.4,0,1,0,0,0,1,0,0,1,0,0.24560833751639696
1,1,0,0,11,1,0,0,0,0,0,1,1,0,0,68.0,748.0,1,0,0,0,1,0,0,1,0,0,0.8410698913964232
1,0,1,1,68,1,1,1,1,1,1,1,1,1,0,90.5,6154.0,0,0,1,0,0,1,0,1,0,0,0.1736201922011771
0,0,1,1,41,1,1,1,0,0,1,0,1,0,0,72.0,2952.0,1,0,0,1,0,0,0,1,0,0,0.5003148038029473
1,0,1,1,72,0,1,1,1,1,1,1,1,0,0,82.5,5940.0,0,0,1,0,1,0,0,0,1,0,0.05517566254746039
1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,68.0,68.0,1,0,0,0,0,0,1,1,0,0,0.8475568335623004
0,1,0,0,2,1,0,0,0,0,0,0,1,1,0,55.0,110.0,1,0,0,0,0,1,0,1,0,0,0.903616507356321
0,1,0,0,2,1,0,0,0,0,1,0,1,1,0,63.0,126.0,1,0,0,0,0,1,0,1,0,0,0.9176358127452705
0,0,0,0,49,1,0,0,1,1,1,1,0,0,0,84.7,4150.3,0,0,1,0,1,0,0,1,0,0,0.19951018781019147
1,1,0,0,36,1,1,0,0,0,1,0,1,1,0,66.5,2394.0,1,0,0,0,0,1,0,1,0,0,0.7112427268766507
0,0,1,0,56,1,1,1,1,0,1,1,1,0,0,85.5,4788.0,0,1,0,0,1,0,0,1,0,0,0.3591617694117348
1,0,1,0,72,1,0,1,1,0,1,1,1,0,0,82.0,5904.0,0,0,1,1,0,0,0,1,0,0,0.19987171363059833
1,1,0,0,71,1,1,1,0,0,1,1,1,1,0,82.0,5822.0,1,0,0,0,1,0,0,1,0,0,0.5062069266427354
1,1,0,0,11,1,0,0,0,0,0,1,1,0,0,68.0,748.0,1,0,0,0,0,1,0,1,0,0,0.885783001899478
0,1,0,0,11,1,0,0,1,1,1,1,1,1,0,81.5,896.5,1,0,0,1,0,0,0,1,0,0,0.8245220778112806
1,0,1,1,51,0,1,1,1,0,1,1,0,1,0,80.7,4115.7,0,1,0,0,0,1,0,0,1,0,0.22642991261560455
0,0,1,1,29,1,0,0,0,0,1,1,1,0,0,73.0,2117.0,1,0,0,0,1,0,0,1,0,0,0.7437762837551334
1,0,1,0,53,1,0,1,0,1,0,1,0,0,0,81.7,4330.1,0,1,0,1,0,0,0,1,0,0,0.2554678550039295
1,0,0,1,4,1,1,0,0,0,0,0,1,1,0,58.5,234.0,1,0,0,0,0,1,0,0,1,0,0.615798605012064
1,0,1,1,46,1,0,0,0,0,0,0,1,0,0,20.0,920.0,0,0,1,0,0,0,1,0,0,1,0.012438638054404238
0,0,1,0,72,1,0,0,0,0,0,0,0,0,0,23.2,1670.3999999999999,0,0,1,0,0,1,0,0,0,1,0.003542428366225479
0,0,1,0,63,1,1,0,1,0,0,0,1,0,0,62.0,3906.0,0,1,0,0,1,0,0,1,0,0,0.15063954203100044
0,1,0,0,60,1,1,0,0,0,1,1,1,0,0,76.5,4590.0,0,1,0,1,0,0,0,1,0,0,0.40564152898444167
0,0,1,1,10,1,1,0,0,0,1,1,1,1,0,76.5,765.0,1,0,0,0,0,1,0,1,0,0,0.827739217051868
1,0,0,0,3,1,0,0,1,0,1,1,1,1,0,76.5,229.5,1,0,0,1,0,0,0,1,0,0,0.866348914365473
1,0,0,0,32,1,0,1,0,0,0,0,1,1,0,60.5,1936.0,1,0,0,1,0,0,0,1,0,0,0.5973434282687963
1,0,0,0,35,1,0,0,1,1,1,0,0,0,0,74.7,2614.5,1,0,0,0,0,1,0,1,0,0,0.6077318919166957
1,1,0,0,72,1,0,1,1,1,1,1,1,0,0,87.0,6264.0,0,0,1,1,0,0,0,1,0,0,0.21096406897352102
1,0,1,1,48,1,0,1,1,0,0,0,1,0,0,64.0,3072.0,0,1,0,0,1,0,0,0,1,0,0.12007378916391767
0,1,0,0,32,1,0,0,0,0,1,0,1,1,0,63.0,2016.0,1,0,0,0,1,0,0,1,0,0,0.7339562861775439
0,0,1,1,53,0,1,1,1,0,0,1,1,0,0,67.5,3577.5,1,0,0,1,0,0,0,0,1,0,0.25915043983112485
0,0,0,0,7,1,0,0,1,1,0,1,0,0,0,79.7,557.9,1,0,0,1,0,0,0,0,1,0,0.4791090565880867
1,0,0,0,46,1,0,0,0,0,0,0,0,0,1,23.2,1067.2,0,0,1,0,0,1,0,0,0,1,0.016219104012611115
1,0,0,0,12,0,1,1,0,1,1,0,1,0,0,64.0,768.0,1,0,0,1,0,0,0,0,1,0,0.5168950956734849
0,0,1,1,64,1,0,1,1,0,0,1,1,0,0,77.0,4928.0,0,1,0,0,0,1,0,1,0,0,0.3540541130531161
0,0,0,1,15,1,0,0,0,0,0,0,0,0,0,23.2,348.0,0,1,0,0,0,0,1,0,0,1,0.12052884394161334
0,0,0,0,41,1,0,0,1,0,1,1,0,0,0,79.7,3267.7000000000003,1,0,0,1,0,0,0,1,0,0,0.6555425646610636
1,0,0,0,51,1,0,0,0,0,0,0,1,0,0,20.0,1020.0,0,1,0,1,0,0,0,0,0,1,0.025085464293232166
1,1,0,0,28,1,0,0,0,0,0,0,1,0,0,55.0,1540.0,0,1,0,0,0,1,0,0,1,0,0.39402473308046315
0,0,0,0,66,0,1,0,1,1,1,1,1,0,0,77.0,5082.0,0,0,1,1,0,0,0,0,1,0,0.07505444515887086
0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,68.5,137.0,1,0,0,1,0,0,0,1,0,0,0.8384352136242602
1,0,1,1,43,1,1,0,1,1,1,1,1,0,0,85.0,3655.0,0,0,1,0,1,0,0,0,1,0,0.08544429906673297
0,0,1,1,58,1,1,0,1,1,1,0,0,0,0,78.2,4535.6,0,0,1,0,0,0,1,0,1,0,0.03156946902440824
1,0,1,1,66,1,0,1,1,0,1,1,0,0,0,85.2,5623.2,0,0,1,1,0,0,0,0,1,0,0.07474246119205613
0,0,1,1,71,1,1,1,1,1,1,1,0,0,0,93.7,6652.7,0,0,1,1,0,0,0,1,0,0,0.10565918865146981
1,0,1,1,31,1,0,0,0,0,0,0,0,0,0,23.2,719.1999999999999,0,0,1,0,0,0,1,0,0,1,0.022663074852605717
1,0,1,0,71,1,0,0,0,0,0,0,0,0,0,23.2,1647.2,0,1,0,0,0,1,0,0,0,1,0.008180377175933331
1,0,1,0,31,1,1,1,0,1,0,0,1,0,0,69.0,2139.0,1,0,0,0,1,0,0,1,0,0,0.4243560738616447
1,0,1,0,48,1,1,1,1,0,1,0,1,0,0,75.5,3624.0,0,0,1,1,0,0,0,1,0,0,0.1657981676681682
1,1,0,0,72,1,0,0,1,0,1,1,1,0,0,76.5,5508.0,0,0,1,0,1,0,0,0,1,0,0.10512375744004526
1,1,0,0,72,1,0,1,1,1,1,0,0,0,0,80.2,5774.400000000001,0,0,1,0,1,0,0,0,1,0,0.04330340589061886
1,1,0,0,54,1,0,0,1,0,1,1,1,0,0,76.5,4131.0,1,0,0,0,1,0,0,1,0,0,0.6798746329191665
1,1,0,0,72,1,0,0,0,0,0,0,1,0,0,20.0,1440.0,0,0,1,0,1,0,0,0,0,1,0.0037869697065979493
0,0,1,0,60,1,1,1,0,0,0,1,1,0,0,77.0,4620.0,1,0,0,0,1,0,0,1,0,0,0.41134280408719587
0,1,0,0,65,1,0,1,1,0,1,1,1,0,0,82.0,5330.0,0,1,0,0,0,1,0,1,0,0,0.5375012263088655
1,0,1,1,34,0,0,0,1,1,1,0,1,0,0,58.5,1989.0,1,0,0,0,0,1,0,0,1,0,0.48866323830015945
1,0,0,1,37,1,1,1,0,1,0,0,0,0,0,72.2,2671.4,0,0,1,0,1,0,0,0,1,0,0.03469822004710984
1,0,0,0,4,1,1,0,0,0,1,0,0,0,0,69.7,278.8,1,0,0,0,0,1,0,1,0,0,0.7890197408113002
1,0,1,1,62,1,1,1,0,0,1,1,1,0,0,82.0,5084.0,1,0,0,0,0,1,0,1,0,0,0.5591281135352467
0,0,0,0,52,1,0,1,0,0,0,0,1,0,0,60.5,3146.0,0,1,0,0,0,0,1,1,0,0,0.2468736970408477
1,0,1,0,8,1,0,0,0,0,0,0,0,0,0,23.2,185.6,1,0,0,0,0,0,1,0,0,1,0.3205962975753134
0,0,1,1,69,1,0,0,0,0,0,0,0,0,0,23.2,1600.8,0,0,1,0,0,0,1,0,0,1,0.0025004084206759463
1,0,0,0,12,1,0,0,1,0,1,0,1,0,0,66.5,798.0,1,0,0,0,0,1,0,1,0,0,0.8526927488579912
0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,43.2,216.0,1,0,0,0,0,0,1,0,1,0,0.6402757129940616
1,0,0,0,2,1,0,0,1,0,1,1,0,1,0,79.7,159.4,1,0,0,0,0,1,0,1,0,0,0.8641925633418958
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,43.2,43.2,1,0,0,0,0,0,1,0,1,0,0.6805795944648843
0,0,0,0,28,1,1,1,0,0,0,0,0,0,0,67.2,1881.6000000000001,1,0,0,0,0,1,0,0,1,0,0.3314907670643584
0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,71.2,213.60000000000002,1,0,0,0,0,1,0,0,1,0,0.6180114047593493
1,0,0,0,58,1,0,0,0,0,0,0,1,0,1,20.0,1160.0,0,0,1,0,1,0,0,0,0,1,0.007068758148870715
1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,20.0,20.0,1,0,0,0,0,0,1,0,0,1,0.5115969480293419
1,1,0,0,9,1,0,0,0,0,0,1,1,1,0,68.0,612.0,1,0,0,0,1,0,0,1,0,0,0.8490858057262408
0,0,1,0,71,1,0,1,1,0,1,1,1,0,0,82.0,5822.0,0,0,1,1,0,0,0,1,0,0,0.206365951388176
1,0,1,1,72,0,1,1,1,1,1,1,1,0,0,82.5,5940.0,0,0,1,1,0,0,0,0,1,0,0.058471368521140155
1,0,0,0,13,1,0,1,1,0,0,0,1,1,0,64.0,832.0,1,0,0,0,0,1,0,1,0,0,0.7897234732310995
1,0,1,0,51,1,0,0,0,0,1,1,1,1,0,73.0,3723.0,1,0,0,0,0,1,0,1,0,0,0.7201941167043265
0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,55.0,110.0,1,0,0,0,0,0,1,0,1,0,0.6668628398854043
1,0,0,0,20,1,0,0,1,0,1,0,1,1,0,66.5,1330.0,1,0,0,0,0,1,0,1,0,0,0.8180683327090824
0,0,1,0,18,1,0,0,0,1,0,0,1,0,0,60.0,1080.0,1,0,0,0,0,0,1,0,1,0,0.42822148814803046
1,0,0,0,37,1,0,1,0,1,1,1,1,0,0,83.5,3089.5,0,1,0,0,1,0,0,1,0,0,0.46222603646766003
0,1,0,0,50,1,1,1,0,0,0,0,1,0,0,64.0,3200.0,1,0,0,0,0,1,0,1,0,0,0.50452922203893
0,0,0,1,21,1,0,0,0,0,0,0,0,0,0,23.2,487.2,1,0,0,0,0,0,1,0,0,1,0.16700940873595344
1,1,0,0,36,1,0,0,0,0,0,1,1,1,0,68.0,2448.0,1,0,0,0,1,0,0,1,0,0,0.7110990324639274
1,0,1,1,69,1,1,1,1,1,1,1,1,0,0,90.5,6244.5,0,0,1,1,0,0,0,1,0,0,0.13042709758709084
0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,55.0,55.0,1,0,0,0,0,1,0,1,0,0,0.8854005216926177
1,0,1,1,72,1,0,1,1,0,1,1,1,0,0,82.0,5904.0,0,1,0,0,1,0,0,1,0,0,0.3170230396536493
0,0,1,1,71,1,1,1,1,1,1,1,0,0,0,93.7,6652.7,0,0,1,0,0,0,1,0,1,0,0.04201039753851437
0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,50.0,50.0,1,0,0,0,0,1,0,0,1,0,0.8591070982925104
0,0,0,0,5,1,0,0,0,0,1,1,1,1,0,73.0,365.0,1,0,0,0,0,0,1,1,0,0,0.8620780518537015
1,0,0,0,34,1,0,1,1,0,1,1,1,1,0,82.0,2788.0,1,0,0,0,0,1,0,1,0,0,0.7872087005427032
0,0,0,0,38,1,0,0,0,0,0,0,0,0,1,23.2,881.6,0,1,0,0,0,0,1,0,0,1,0.03840825647603569
1,0,0,0,22,1,0,0,0,0,1,1,1,0,0,73.0,1606.0,1,0,0,0,0,1,0,1,0,0,0.852495634660619
1,0,0,0,45,1,1,0,0,0,0,0,1,0,0,58.5,2632.5,1,0,0,1,0,0,0,0,1,0,0.22592608760600852
0,1,0,0,8,1,0,0,0,0,0,1,1,1,0,68.0,544.0,1,0,0,0,0,1,0,1,0,0,0.8964709199116819
0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,23.2,348.0,1,0,0,0,0,0,1,0,0,1,0.2199982958296426
1,1,0,0,52,1,1,0,1,0,1,1,1,1,0,80.0,4160.0,1,0,0,0,0,1,0,1,0,0,0.7066870034126475
0,1,0,0,66,0,0,1,1,0,1,0,0,0,0,62.2,4105.2,0,1,0,1,0,0,0,0,1,0,0.1283229453632647
0,1,0,0,66,1,1,1,0,1,0,0,1,0,0,69.0,4554.0,0,1,0,0,1,0,0,0,1,0,0.06119893575517949
1,1,0,0,32,1,0,0,0,0,0,1,1,1,0,68.0,2176.0,1,0,0,0,1,0,0,1,0,0,0.7355964137318002
0,0,0,0,12,1,0,0,0,0,0,0,1,0,0,55.0,660.0,1,0,0,0,0,1,0,0,1,0,0.6708566042009798
0,0,1,1,32,1,1,1,1,1,0,1,0,0,0,88.7,2838.4,1,0,0,1,0,0,0,0,1,0,0.22208308769883087
1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,71.2,71.2,1,0,0,0,0,1,0,1,0,0,0.8526854357803129
0,0,1,1,60,1,0,1,1,1,1,1,1,0,0,87.0,5220.0,0,0,1,1,0,0,0,0,1,0,0.0872271039385572
1,0,0,0,37,1,0,0,0,1,1,1,0,1,0,81.2,3004.4,1,0,0,1,0,0,0,1,0,0,0.6083447709533989
1,0,0,0,9,1,0,0,0,0,0,0,0,0,1,23.2,208.79999999999998,1,0,0,0,1,0,0,0,0,1,0.31696822527147206
1,0,1,1,67,0,1,0,0,0,1,1,0,0,0,71.7,4803.900000000001,0,0,1,0,1,0,0,0,1,0,0.054974945992675016
1,1,0,0,65,1,0,0,0,0,0,0,1,0,0,55.0,3575.0,0,1,0,1,0,0,0,1,0,0,0.21687520703983473
1,0,0,0,5,1,0,1,0,0,0,0,1,0,0,60.5,302.5,1,0,0,0,0,1,0,1,0,0,0.8416016787351333
1,0,0,0,16,1,0,1,0,0,0,0,0,0,0,63.7,1019.2,1,0,0,0,0,1,0,0,1,0,0.5100123448978001
1,0,0,0,5,1,0,1,0,0,0,0,1,0,0,60.5,302.5,1,0,0,0,0,1,0,0,1,0,0.6824714051445895
0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,55.0,440.0,1,0,0,0,1,0,0,1,0,0,0.8006550927306274
0,0,0,0,71,1,0,0,0,0,0,0,0,0,1,23.2,1647.2,0,0,1,0,0,1,0,0,0,1,0.003824313044229217
1,0,0,0,57,1,0,0,0,1,1,0,1,0,0,68.0,3876.0,0,0,1,0,1,0,0,1,0,0,0.1369262699606327
0,1,0,0,4,1,0,1,1,0,1,1,1,1,0,82.0,328.0,1,0,0,0,1,0,0,1,0,0,0.8616403549606674
1,1,0,0,30,1,0,0,0,0,0,0,0,0,0,58.2,1746.0,1,0,0,0,0,0,1,1,0,0,0.6028364902989689
1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,76.5,76.5,1,0,0,0,0,1,0,1,0,0,0.9037988560456158
0,0,1,1,25,1,0,1,1,0,1,0,1,1,0,72.0,1800.0,1,0,0,1,0,0,0,1,0,0,0.6856109160736993
0,0,0,0,32,1,0,1,0,0,0,0,1,0,0,60.5,1936.0,1,0,0,0,0,1,0,0,1,0,0.45720562311197444
1,0,0,0,10,1,0,1,0,0,1,0,1,0,0,68.5,685.0,1,0,0,0,0,0,1,0,1,0,0.5974324073039745
0,0,0,0,12,1,0,1,0,0,0,1,1,0,0,73.5,882.0,1,0,0,0,0,1,0,1,0,0,0.8358470413861863
0,0,0,1,14,1,1,0,0,1,0,0,1,0,0,63.5,889.0,1,0,0,0,0,0,1,1,0,0,0.5648674134414449
0,0,1,0,19,1,0,1,0,0,0,1,1,0,0,73.5,1396.5,1,0,0,0,0,0,1,0,1,0,0.5282565414152928
1,1,0,0,41,1,0,1,0,0,1,1,1,0,0,78.5,3218.5,1,0,0,0,0,1,0,1,0,0,0.8006105623941804
1,1,0,0,69,1,0,1,1,1,1,1,1,1,0,87.0,6003.0,0,0,1,1,0,0,0,1,0,0,0.22038711322289994
1,0,0,0,69,1,0,1,0,1,1,1,1,0,0,83.5,5761.5,0,1,0,1,0,0,0,1,0,0,0.31969782075350567
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,58.2,116.4,1,0,0,0,0,1,0,1,0,0,0.8377192270183075
0,0,1,1,33,1,0,0,0,0,0,0,0,0,0,23.2,765.6,1,0,0,1,0,0,0,0,0,1,0.09602607988468509
1,0,1,1,12,1,0,0,0,0,0,0,0,0,0,23.2,278.4,0,0,1,0,0,0,1,0,0,1,0.0664496015134294
1,0,0,1,3,1,0,0,1,0,0,1,0,1,0,74.7,224.10000000000002,1,0,0,0,0,1,0,1,0,0,0.8164811979278231
1,0,1,1,11,1,0,0,0,0,1,0,1,1,0,63.0,693.0,1,0,0,1,0,0,0,1,0,0,0.8025748365265083
0,0,1,0,58,1,0,1,1,0,0,1,1,0,0,77.0,4466.0,0,1,0,0,0,1,0,1,0,0,0.4177621793298473
0,0,0,0,22,1,1,0,0,0,0,0,1,0,0,58.5,1287.0,1,0,0,0,0,1,0,0,1,0,0.48759725378798063
1,0,0,0,62,1,1,1,0,1,0,1,0,1,0,85.2,5282.400000000001,0,1,0,0,0,1,0,1,0,0,0.22832566611219482
0,0,1,0,7,1,0,0,0,0,1,0,1,1,0,63.0,441.0,1,0,0,0,0,1,0,1,0,0,0.8804278437416424
0,1,0,0,61,1,0,0,1,0,1,0,1,0,0,66.5,4056.5,0,1,0,0,0,1,0,0,1,0,0.2350471034048636
1,0,0,0,27,1,1,0,0,1,0,0,0,0,0,66.7,1800.9,1,0,0,0,0,0,1,0,1,0,0.21560691030461787
0,0,0,0,53,1,0,1,1,0,1,1,1,0,0,82.0,4346.0,0,1,0,0,0,0,1,1,0,0,0.4432913128139153
0,0,0,1,19,1,1,1,0,1,1,0,1,0,0,77.0,1463.0,1,0,0,0,0,0,1,0,1,0,0.3308414379793892
1,0,1,1,19,1,0,0,1,1,1,1,0,1,0,84.7,1609.3,1,0,0,0,0,1,0,1,0,0,0.7267451364562421
1,0,1,1,56,1,0,0,0,0,0,0,1,0,0,20.0,1120.0,0,1,0,0,0,0,1,0,0,1,0.01500780496977426
0,1,0,0,72,1,1,1,1,1,1,1,1,0,0,90.5,6516.0,0,0,1,0,1,0,0,1,0,0,0.16460877453551834
1,0,1,0,17,1,0,1,0,0,0,0,1,0,0,60.5,1028.5,1,0,0,1,0,0,0,1,0,0,0.7134424309038735
1,0,1,1,70,1,1,1,1,1,1,0,1,0,0,80.5,5635.0,0,0,1,0,1,0,0,1,0,0,0.0724524396438288
1,1,0,0,72,0,1,1,1,1,1,1,1,0,0,82.5,5940.0,0,0,1,0,1,0,0,0,1,0,0.07759809188617785
1,0,1,1,69,1,1,1,0,1,1,1,0,0,0,90.2,6223.8,0,0,1,1,0,0,0,0,1,0,0.043479708939358395
